Replicate	Aphid_line	Parasitoid_line	Block	Latitude_wasp	Longitude_wasp	Wasp_host_species	Hamiltonella_host_species	Wasp_genotype	Nymphs_corrected	Dead_wasp	Mummies_amount	Hatching_wasps
1	TR-0619	Yp20-070	9	47,39943	8,6081	Aphis_hederae	Aphis_ruborum	3	10	no	0	0
1	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	9	no	4	2
1	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	9	no	4	2
1	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	9	no	0	0
1	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	8	no	0	0
1	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	2	2
1	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	6	no	4	4
1	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	10	9
1	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	8	no	6	4
2	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	8	no	4	3
3	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	10	no	7	7
4	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	10	no	9	7
5	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	11	no	7	3
6	NTR-407	Yp20-071	2	47,401325	8,605815	Aphis_hederae	none	4	12	no	10	7
2	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	8	no	0	0
3	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	9	no	0	0
4	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	8	6
5	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	0	0
6	TR-0016	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	8	no	5	5
2	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	10	no	0	0
3	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	10	no	0	0
4	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	10	no	0	0
5	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	8	no	0	0
6	TR-0042	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	11	no	0	0
2	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	10	no	0	0
3	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	10	no	0	0
4	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	11	no	0	0
5	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	11	no	0	0
6	TR-0076	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_fabae_fabae	4	8	no	0	0
2	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	11	no	0	0
3	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	11	no	8	6
4	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	8	8
5	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	11	no	5	5
6	TR-0103	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	9	8
2	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	0	0
3	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	9	no	7	5
4	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	8	no	5	5
5	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	11	no	1	0
6	TR-0131	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_urticata	4	10	no	0	0
2	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	9	no	7	5
3	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	7	5
4	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	11	no	9	7
5	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	8	no	7	6
6	TR-0191	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	4	1
2	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	8	no	5	4
3	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	2	1
4	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	10	no	7	6
5	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	7	4
6	TR-0214	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	12	no	3	1
2	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	12	no	0	0
3	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	0	0
4	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	0	0
5	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	0	0
6	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	11	no	0	0
2	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	12	no	6	5
3	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	1	0
4	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	7	6
5	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	9	no	8	7
6	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	10	6
1	TR-0244	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_hederae	4	9	no	0	0
1	TR-0619	Yp20-071	2	47,401325	8,605815	Aphis_hederae	Aphis_ruborum	4	10	no	0	0
1	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	12	no	0	0
1	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	21	yes	0	0
1	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	16	no	0	0
1	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	19	yes	0	0
1	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	17	no	17	16
1	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	15	no	5	3
1	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	10	no	9	8
1	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	19	no	1	1
2	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	21	no	21	20
3	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	19	no	18	19
4	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	12	no	0	0
5	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	19	no	2	2
6	NTR-407	Yp20-072	1	47,39995	8,60812	Aphis_hederae	none	2	11	no	0	0
2	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	16	yes	0	0
3	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	10	yes	5	0
4	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	17	no	0	0
5	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	15	no	0	0
6	TR-0016	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	17	no	0	0
2	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	19	no	0	0
3	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	20	no	0	0
4	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	13	no	0	0
5	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	16	no	0	0
6	TR-0042	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	12	no	0	0
2	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	25	no	0	0
3	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	19	no	0	0
4	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	24	yes	0	0
5	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	13	no	0	0
6	TR-0076	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_fabae_fabae	2	19	yes	0	0
2	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	21	no	8	8
3	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	26	no	1	1
4	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	10	yes	9	6
5	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	12	no	8	6
6	TR-0103	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	12	no	8	6
2	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	20	no	0	0
3	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	19	no	13	11
4	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	18	no	0	0
5	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	20	yes	0	0
6	TR-0131	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_urticata	2	27	no	0	0
2	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	14	no	0	0
3	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	27	no	0	0
4	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	12	no	0	0
5	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	10	yes	0	0
6	TR-0191	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	12	no	8	5
1	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	17	yes	0	0
2	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	18	no	11	10
3	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	20	no	0	0
4	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	10	no	4	4
5	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	11	no	0	0
6	TR-0214	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	17	no	0	0
2	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	20	no	0	0
3	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	14	no	0	0
4	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	12	no	0	0
5	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	22	no	0	0
6	TR-0244	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_hederae	2	11	no	0	0
2	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	21	no	8	7
3	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	14	yes	14	12
4	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	12	no	12	8
5	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	17	no	16	11
6	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	12	no	0	0
1	TR-0619	Yp20-072	1	47,39995	8,60812	Aphis_hederae	Aphis_ruborum	2	23	no	18	14
1	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	8	no	0	0
1	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	9	no	0	0
1	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
1	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	9	no	0	0
1	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
1	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
1	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	9	no	NA	NA
1	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	8	no	0	0
2	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	8	no	0	0
3	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	9	no	0	0
4	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	10	no	7	4
5	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	12	no	0	0
6	NTR-407	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	none	12	12	no	5	5
2	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	yes	0	0
3	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
4	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
5	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
6	TR-0016	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
2	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
3	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
4	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
5	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	0	0
6	TR-0042	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
2	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	8	no	1	1
3	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
4	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	11	no	0	0
5	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	9	no	1	1
6	TR-0076	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_fabae_fabae	12	10	no	1	1
2	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
3	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
4	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	9	no	0	0
5	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	11	no	0	0
6	TR-0103	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	no	0	0
2	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	11	no	0	0
3	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
4	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	8	no	0	0
5	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	11	yes	0	0
6	TR-0131	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_urticata	12	10	yes	0	0
2	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	8	no	0	0
3	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	10	no	1	0
4	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	11	no	0	0
5	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	9	no	0	0
6	TR-0191	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	11	no	1	1
2	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	8	no	0	0
3	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	12	yes	0	0
4	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	8	no	NA	NA
5	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
6	TR-0214	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	12	yes	0	0
2	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
3	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	12	no	0	0
4	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
5	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	11	no	0	0
6	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	12	no	0	0
1	TR-0244	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_hederae	12	10	no	0	0
2	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	12	yes	0	0
3	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	10	yes	5	4
4	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	12	no	0	0
5	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	9	no	0	0
6	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	11	no	0	0
1	TR-0619	Yp20-075	2	47,45359645	8,16109287	Aphis_ruborum	Aphis_ruborum	12	10	no	4	4
1	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	10	no	0	0
1	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	9	no	0	0
1	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	11	no	0	0
1	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	11	no	0	0
1	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
1	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
1	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
1	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
1	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	11	no	0	0
2	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	11	no	5	5
3	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	8	no	0	0
4	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	10	no	0	0
5	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	11	no	0	0
6	NTR-407	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	none	18	9	no	0	0
2	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
3	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	8	no	0	0
4	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
5	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	9	no	7	7
6	TR-0016	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
2	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	10	no	0	0
3	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	10	no	0	0
4	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	9	no	0	0
5	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	10	no	0	0
6	TR-0042	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	10	no	0	0
2	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	11	yes	0	0
3	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	10	no	0	0
4	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	9	no	0	0
5	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	9	yes	0	0
6	TR-0076	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_fabae_fabae	18	8	no	0	0
2	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	11	no	0	0
3	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
4	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
5	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	3	2
6	TR-0103	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	2	2
2	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
3	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	9	no	0	0
4	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	11	no	0	0
5	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
6	TR-0131	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_urticata	18	10	no	0	0
2	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
3	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
4	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	9	no	1	1
5	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
6	TR-0191	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
2	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
3	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
4	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
5	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
6	TR-0214	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	9	no	0	0
2	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
3	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	11	yes	0	0
4	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	11	no	0	0
5	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	10	no	0	0
6	TR-0244	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_hederae	18	11	no	0	0
2	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	9	no	0	0
3	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	8	no	0	0
4	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
5	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
6	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	10	no	0	0
1	TR-0619	Yp20-079	3	47,394147	8,593205	Aphis_ruborum	Aphis_ruborum	18	11	no	0	0
1	NTR-407	Yp20-080	2	47,394037	8,593472	Aphis_hederae	none	2	9	no	0	0
1	TR-0016	Yp20-080	2	47,394037	8,593472	Aphis_hederae	Aphis_urticata	2	9	no	2	2
1	TR-0042	Yp20-080	2	47,394037	8,593472	Aphis_hederae	Aphis_fabae_fabae	2	10	no	0	0
1	TR-0076	Yp20-080	2	47,394037	8,593472	Aphis_hederae	Aphis_fabae_fabae	2	8	no	0	0
1	TR-0103	Yp20-080	2	47,394037	8,593472	Aphis_hederae	Aphis_urticata	2	11	no	7	7
